longitude,latitude,flood_susceptibility,risk_class,risk_label
6.954697986577181,5.425950879194631,0.8304235481049353,3.0,high
6.954697986577181,5.426510161073826,0.8310085281958863,3.0,high
6.954697986577181,5.42706944295302,0.832658241435067,3.0,high
6.954697986577181,5.427628724832215,0.8353710149500198,3.0,high
6.954697986577181,5.42818800671141,0.8390891622682592,3.0,high
6.954697986577181,5.428747288590604,0.843694879395535,3.0,high
6.954697986577181,5.429306570469799,0.8490097855008076,3.0,high
6.954697986577181,5.4298658523489935,0.8547990048759118,3.0,high
6.954697986577181,5.430425134228188,0.8607806423740394,3.0,high
6.954697986577181,5.430984416107383,0.8666414219097247,3.0,high
6.954697986577181,5.431543697986577,0.8720589399318939,3.0,high
6.954697986577181,5.432102979865772,0.8767300259002646,3.0,high
6.954697986577181,5.432662261744967,0.8804026674100001,3.0,high
6.954697986577181,5.433221543624161,0.8829060171627043,3.0,high
6.954697986577181,5.433780825503356,0.8841706755481267,3.0,high
6.954697986577181,5.434340107382551,0.8842322486078813,3.0,high
6.954697986577181,5.434899389261745,0.8832162677184916,3.0,high
6.954697986577181,5.43545867114094,0.8813094859331538,3.0,high
6.954697986577181,5.4360179530201345,0.8787268234873626,3.0,high
6.954697986577181,5.436577234899329,0.8756825347936243,3.0,high
6.954697986577181,5.437136516778524,0.872370180570216,3.0,high
6.954697986577181,5.437695798657718,0.8689518799608447,3.0,high
6.954697986577181,5.438255080536913,0.8655549238828613,3.0,high
6.954697986577181,5.438814362416108,0.8622731867544529,3.0,high
6.954697986577181,5.439373644295302,0.8591711229140087,3.0,high
6.954697986577181,5.439932926174497,0.8562887912385164,3.0,high
6.954697986577181,5.4404922080536915,0.8536469570327634,3.0,high
6.954697986577181,5.441051489932886,0.8512517623458151,3.0,high
6.954697986577181,5.441610771812081,0.8490987402610926,3.0,high
6.954697986577181,5.442170053691275,0.8471761160350677,3.0,high
6.954697986577181,5.44272933557047,0.8454674283070929,3.0,high
6.954697986577181,5.443288617449665,0.8439535467597561,3.0,high
6.954697986577181,5.443847899328859,0.842614178267195,3.0,high
6.954697986577181,5.444407181208054,0.8414289540046813,3.0,high
6.954697986577181,5.4449664630872485,0.8403781826116143,3.0,high
6.954697986577181,5.445525744966443,0.8394433436648658,3.0,high
6.954697986577181,5.446085026845638,0.8386073839316117,3.0,high
6.954697986577181,5.446644308724832,0.8378548675025952,3.0,high
6.954697986577181,5.447203590604027,0.8371720206480908,3.0,high
6.954697986577181,5.447762872483222,0.8365467033730039,3.0,high
6.954697986577181,5.448322154362416,0.8359683322218359,3.0,high
6.954697986577181,5.448881436241611,0.8354277728157373,3.0,high
6.954697986577181,5.4494407181208055,0.8349172157454281,3.0,high
6.954697986577181,5.45,0.8337390549989987,3.0,high
6.955369127516779,5.366667,0.6775923745257554,3.0,high
6.955369127516779,5.367226281879194,0.6779280819034521,3.0,high
6.955369127516779,5.367785563758389,0.6781704745587013,3.0,high
6.955369127516779,5.3683448456375835,0.678423413407185,3.0,high
6.955369127516779,5.368904127516778,0.678686944489567,3.0,high
6.955369127516779,5.369463409395973,0.6789611040724971,3.0,high
6.955369127516779,5.370022691275167,0.6792459186597688,3.0,high
6.955369127516779,5.370581973154362,0.6795414050190842,3.0,high
6.955369127516779,5.371141255033557,0.6798475702217635,3.0,high
6.955369127516779,5.371700536912751,0.6801644116930675,3.0,high
6.955369127516779,5.372259818791946,0.6804919172712062,3.0,high
6.955369127516779,5.3728191006711405,0.6808300652738338,3.0,high
6.955369127516779,5.373378382550335,0.681178824571759,3.0,high
6.955369127516779,5.37393766442953,0.6815381546707139,3.0,high
6.955369127516779,5.374496946308724,0.6819080058034993,3.0,high
6.955369127516779,5.375056228187919,0.7822883190368006,3.0,high
6.955369127516779,5.375615510067114,0.7826790263989203,3.0,high
6.955369127516779,5.376174791946308,0.7830800510372755,3.0,high
6.955369127516779,5.376734073825503,0.7834913074173726,3.0,high
6.955369127516779,5.377293355704698,0.7839127015782734,3.0,high
6.955369127516779,5.377852637583892,0.7843441314631534,3.0,high
6.955369127516779,5.378411919463087,0.7847854873475384,3.0,high
6.955369127516779,5.3789712013422815,0.7852366523922019,3.0,high
6.955369127516779,5.379530483221476,0.7856975033522988,3.0,high
6.955369127516779,5.380089765100671,0.7861679114791154,3.0,high
6.955369127516779,5.380649046979865,0.7866477436558605,3.0,high
6.955369127516779,5.38120832885906,0.7871368638139238,3.0,high
6.955369127516779,5.381767610738255,0.7876351346809025,3.0,high
6.955369127516779,5.382326892617449,0.7881424199164178,3.0,high
6.955369127516779,5.382886174496644,0.7886585866957825,3.0,high
6.955369127516779,5.3834454563758385,0.7891835088051016,3.0,high
6.955369127516779,5.384004738255033,0.7897170703137792,3.0,high
6.955369127516779,5.384564020134228,0.7902591698917549,3.0,high
6.955369127516779,5.385123302013422,0.7908097258380995,3.0,high
6.955369127516779,5.385682583892617,0.7913686818855781,3.0,high
6.955369127516779,5.386241865771812,0.7919360138408678,3.0,high
6.955369127516779,5.386801147651006,0.7925117371132122,3.0,high
6.955369127516779,5.387360429530201,0.7930959151737358,3.0,high
6.955369127516779,5.3879197114093955,0.7936886689745095,3.0,high
6.955369127516779,5.38847899328859,0.7942901873395216,3.0,high
6.955369127516779,5.389038275167785,0.7949007383188507,3.0,high
6.955369127516779,5.389597557046979,0.7955206814734301,3.0,high
6.955369127516779,5.390156838926174,0.7961504810295146,3.0,high
6.955369127516779,5.390716120805369,0.796790719810005,3.0,high
6.955369127516779,5.391275402684563,0.7974421138148713,3.0,high
6.955369127516779,5.391834684563758,0.7981055272843212,3.0,high
6.955369127516779,5.3923939664429525,0.7987819880370146,3.0,high
6.955369127516779,5.392953248322147,0.7994727028321884,3.0,high
6.955369127516779,5.393512530201342,0.8001790724591709,3.0,high
6.955369127516779,5.394071812080536,0.8009027062111791,3.0,high
6.955369127516779,5.394631093959731,0.8016454353533997,3.0,high
6.955369127516779,5.395190375838926,0.8024093251486701,3.0,high
6.955369127516779,5.39574965771812,0.803196684958678,3.0,high
6.955369127516779,5.396308939597315,0.8040100758956907,3.0,high
6.955369127516779,5.39686822147651,0.8048523154603859,3.0,high
6.955369127516779,5.397427503355704,0.8057264785671789,3.0,high
6.955369127516779,5.397986785234899,0.806635894332296,3.0,high
6.955369127516779,5.3985460671140935,0.8075841379828117,3.0,high
6.955369127516779,5.399105348993288,0.8085750172419965,3.0,high
6.955369127516779,5.399664630872483,0.809612552560357,3.0,high
6.955369127516779,5.400223912751677,0.8107009505978962,3.0,high
6.955369127516779,5.400783194630872,0.8118445704267943,3.0,high
6.955369127516779,5.401342476510067,0.8130478820201863,3.0,high
6.955369127516779,5.401901758389261,0.8143154167285516,3.0,high
6.955369127516779,5.402461040268456,0.8156517096241718,3.0,high
6.955369127516779,5.4030203221476505,0.8170612338194068,3.0,high
6.955369127516779,5.403579604026845,0.8185483271342939,3.0,high
6.955369127516779,5.40413888590604,0.820117111794288,3.0,high
6.955369127516779,5.404698167785234,0.8217714081593064,3.0,high
6.955369127516779,5.405257449664429,0.8235146437830514,3.0,high
6.955369127516779,5.405816731543624,0.8253497593129862,3.0,high
6.955369127516779,5.406376013422818,0.8272791127653938,3.0,high
6.955369127516779,5.406935295302013,0.8293043833935743,3.0,high
6.955369127516779,5.4074945771812075,0.831426475484405,3.0,high
6.955369127516779,5.408053859060402,0.8336454206452537,3.0,high
6.955369127516779,5.408613140939597,0.8359602740247902,3.0,high
6.955369127516779,5.409172422818792,0.8383689948234319,3.0,high
6.955369127516779,5.409731704697987,0.8408682935576208,3.0,high
6.955369127516779,5.4102909865771815,0.8434534167759198,3.0,high
6.955369127516779,5.410850268456376,0.8461178229832549,3.0,high
6.955369127516779,5.411409550335571,0.8488526800488667,3.0,high
6.955369127516779,5.411968832214765,0.8516460834343247,3.0,high
6.955369127516779,5.41252811409396,0.8544818571024251,3.0,high
6.955369127516779,5.413087395973155,0.8573377611494089,3.0,high
6.955369127516779,5.413646677852349,0.860182911145071,3.0,high
6.955369127516779,5.414205959731544,0.8629742611597355,3.0,high
6.955369127516779,5.414765241610739,0.8656522155231057,3.0,high
6.955369127516779,5.415324523489933,0.8681359860208486,3.0,high
6.955369127516779,5.415883805369128,0.8703203921848219,3.0,high
6.955369127516779,5.4164430872483225,0.8720773198765293,3.0,high
6.955369127516779,5.417002369127517,0.8732659500227393,3.0,high
6.955369127516779,5.417561651006712,0.8737537587020716,3.0,high
6.955369127516779,5.418120932885906,0.8734436439571189,3.0,high
6.955369127516779,5.418680214765101,0.8722955044422722,3.0,high
6.955369127516779,5.419239496644296,0.8703318528727124,3.0,high
6.955369127516779,5.41979877852349,0.8676275988757076,3.0,high
6.955369127516779,5.420358060402685,0.8642931543884573,3.0,high
6.955369127516779,5.4209173422818795,0.860459797438448,3.0,high
6.955369127516779,5.421476624161074,0.8562706924878674,3.0,high
6.955369127516779,5.422035906040269,0.8518766143758878,3.0,high
6.955369127516779,5.422595187919463,0.8474340588831011,3.0,high
6.955369127516779,5.423154469798658,0.8431037713799212,3.0,high
6.955369127516779,5.423713751677853,0.839048475463646,3.0,high
6.955369127516779,5.424273033557047,0.8354292027086154,3.0,high
6.955369127516779,5.424832315436242,0.8324000454908536,3.0,high
6.955369127516779,5.4253915973154365,0.8301014455928857,3.0,high
6.955369127516779,5.425950879194631,0.8286523574613975,3.0,high
6.955369127516779,5.426510161073826,0.8281418194038792,3.0,high
6.955369127516779,5.42706944295302,0.8286206338151529,3.0,high
6.955369127516779,5.427628724832215,0.8300939875975657,3.0,high
6.955369127516779,5.42818800671141,0.832515919672367,3.0,high
6.955369127516779,5.428747288590604,0.8357865504681545,3.0,high
6.955369127516779,5.429306570469799,0.8397529229651393,3.0,high
6.955369127516779,5.4298658523489935,0.8442141655029638,3.0,high
6.955369127516779,5.430425134228188,0.8489314626014095,3.0,high
6.955369127516779,5.430984416107383,0.8536429669648158,3.0,high
6.955369127516779,5.431543697986577,0.8580832088752659,3.0,high
6.955369127516779,5.432102979865772,0.862005648122109,3.0,high
6.955369127516779,5.432662261744967,0.8652057787471401,3.0,high
6.955369127516779,5.433221543624161,0.8675409804922576,3.0,high
6.955369127516779,5.433780825503356,0.8689428630288383,3.0,high
6.955369127516779,5.434340107382551,0.8694189553147451,3.0,high
6.955369127516779,5.434899389261745,0.8690433004962361,3.0,high
6.955369127516779,5.43545867114094,0.8679387073059521,3.0,high
6.955369127516779,5.4360179530201345,0.8662554457582985,3.0,high
6.955369127516779,5.436577234899329,0.8641511743613628,3.0,high
6.955369127516779,5.437136516778524,0.8617752845674229,3.0,high
6.955369127516779,5.437695798657718,0.8592587984558373,3.0,high
6.955369127516779,5.438255080536913,0.8567093883863786,3.0,high
6.955369127516779,5.438814362416108,0.854210308333986,3.0,high
6.955369127516779,5.439373644295302,0.8518218834288391,3.0,high
6.955369127516779,5.439932926174497,0.849584406085671,3.0,high
6.955369127516779,5.4404922080536915,0.8475216005027644,3.0,high
6.955369127516779,5.441051489932886,0.8456441137274302,3.0,high
6.955369127516779,5.441610771812081,0.8439527226891599,3.0,high
6.955369127516779,5.442170053691275,0.8424411076571121,3.0,high
6.955369127516779,5.44272933557047,0.8410981456408679,3.0,high
6.955369127516779,5.443288617449665,0.8399097379594138,3.0,high
6.955369127516779,5.443847899328859,0.8388602182347165,3.0,high
6.955369127516779,5.444407181208054,0.8379334007782209,3.0,high
6.955369127516779,5.4449664630872485,0.8371133319918793,3.0,high
6.955369127516779,5.445525744966443,0.8363848038512196,3.0,high
6.955369127516779,5.446085026845638,0.8357336818957537,3.0,high
6.955369127516779,5.446644308724832,0.835147092350774,3.0,high
6.955369127516779,5.447203590604027,0.8346135051786827,3.0,high
6.955369127516779,5.447762872483222,0.8341227426256712,3.0,high
6.955369127516779,5.448322154362416,0.8336659364813168,3.0,high
6.955369127516779,5.448881436241611,0.8332354518957588,3.0,high
6.955369127516779,5.4494407181208055,0.832824791176533,3.0,high
6.955369127516779,5.45,0.831789532517194,3.0,high
6.956040268456376,5.366667,0.6767823081854559,3.0,high
6.956040268456376,5.367226281879194,0.6771147893288968,3.0,high
6.956040268456376,5.367785563758389,0.677354186401861,3.0,high
6.956040268456376,5.3683448456375835,0.6776043958321452,3.0,high
6.956040268456376,5.368904127516778,0.6778654604554368,3.0,high
6.956040268456376,5.369463409395973,0.6781374124801788,3.0,high
6.956040268456376,5.370022691275167,0.6784202734933725,3.0,high
6.956040268456376,5.370581973154362,0.678714054479361,3.0,high
6.956040268456376,5.371141255033557,0.6790187558476364,3.0,high
6.956040268456376,5.371700536912751,0.6793343674658407,3.0,high
6.956040268456376,5.372259818791946,0.6796608686944415,3.0,high
6.956040268456376,5.3728191006711405,0.6799982284202793,3.0,high
6.956040268456376,5.373378382550335,0.680346405086884,3.0,high
6.956040268456376,5.37393766442953,0.6807053467209272,3.0,high
6.956040268456376,5.374496946308724,0.6810749909554054,3.0,high
6.956040268456376,5.375056228187919,0.6814552650521716,3.0,high
6.956040268456376,5.375615510067114,0.7818460859288292,3.0,high
6.956040268456376,5.376174791946308,0.7822473601976629,3.0,high
6.956040268456376,5.376734073825503,0.7826589842274079,3.0,high
6.956040268456376,5.377293355704698,0.7830808442424402,3.0,high
6.956040268456376,5.377852637583892,0.783512816478168,3.0,high
6.956040268456376,5.378411919463087,0.7839547674158527,3.0,high
6.956040268456376,5.3789712013422815,0.7844065541252809,3.0,high
6.956040268456376,5.379530483221476,0.7848680247492765,3.0,high
6.956040268456376,5.380089765100671,0.7853390191697771,3.0,high
6.956040268456376,5.380649046979865,0.7858193699015159,3.0,high
6.956040268456376,5.38120832885906,0.7863089032655017,3.0,high
6.956040268456376,5.381767610738255,0.7868074409010306,3.0,high
6.956040268456376,5.382326892617449,0.7873148016810738,3.0,high
6.956040268456376,5.382886174496644,0.7878308041016833,3.0,high
6.956040268456376,5.3834454563758385,0.7883552692213769,3.0,high
6.956040268456376,5.384004738255033,0.7888880242305152,3.0,high
6.956040268456376,5.384564020134228,0.7894289067337392,3.0,high
6.956040268456376,5.385123302013422,0.7899777698297519,3.0,high
6.956040268456376,5.385682583892617,0.790534488071871,3.0,high
6.956040268456376,5.386241865771812,0.7910989643892694,3.0,high
6.956040268456376,5.386801147651006,0.7916711380425605,3.0,high
6.956040268456376,5.387360429530201,0.792250993677587,3.0,high
6.956040268456376,5.3879197114093955,0.7928385715275255,3.0,high
6.956040268456376,5.38847899328859,0.7934339787958407,3.0,high
6.956040268456376,5.389038275167785,0.794037402230495,3.0,high
6.956040268456376,5.389597557046979,0.7946491218728495,3.0,high
6.956040268456376,5.390156838926174,0.7952695259337403,3.0,high
6.956040268456376,5.390716120805369,0.7958991267130291,3.0,high
6.956040268456376,5.391275402684563,0.7965385774387668,3.0,high
6.956040268456376,5.391834684563758,0.797188689857862,3.0,high
6.956040268456376,5.3923939664429525,0.7978504523620364,3.0,high
6.956040268456376,5.392953248322147,0.798525048382144,3.0,high
6.956040268456376,5.393512530201342,0.7992138747300794,3.0,high
6.956040268456376,5.394071812080536,0.7999185595122666,3.0,high
6.956040268456376,5.394631093959731,0.8006409791823734,3.0,high
6.956040268456376,5.395190375838926,0.8013832742435825,3.0,high
6.956040268456376,5.39574965771812,0.8021478630547776,3.0,high
6.956040268456376,5.396308939597315,0.8029374531395919,3.0,high
6.956040268456376,5.39686822147651,0.8037550493452434,3.0,high
6.956040268456376,5.397427503355704,0.804603958149853,3.0,high
6.956040268456376,5.397986785234899,0.8054877873751807,3.0,high
6.956040268456376,5.3985460671140935,0.8064104405292434,3.0,high
6.956040268456376,5.399105348993288,0.8073761049834633,3.0,high
6.956040268456376,5.399664630872483,0.8083892331870235,3.0,high
6.956040268456376,5.400223912751677,0.8094545161428646,3.0,high
6.956040268456376,5.400783194630872,0.8105768484230025,3.0,high
6.956040268456376,5.401342476510067,0.8117612840945378,3.0,high
6.956040268456376,5.401901758389261,0.8130129830723507,3.0,high
6.956040268456376,5.402461040268456,0.8143371476207888,3.0,high
6.956040268456376,5.4030203221476505,0.8157389490066149,3.0,high
6.956040268456376,5.403579604026845,0.8172234446683122,3.0,high
6.956040268456376,5.40413888590604,0.8187954867177567,3.0,high
6.956040268456376,5.404698167785234,0.8204596231282573,3.0,high
6.956040268456376,5.405257449664429,0.8222199935714034,3.0,high
6.956040268456376,5.405816731543624,0.8240802225074269,3.0,high
6.956040268456376,5.406376013422818,0.8260433127395108,3.0,high
6.956040268456376,5.406935295302013,0.8281115430906629,3.0,high
6.956040268456376,5.4074945771812075,0.8302863739619137,3.0,high
6.956040268456376,5.408053859060402,0.832568363986242,3.0,high
6.956040268456376,5.408613140939597,0.8349570993665081,3.0,high
6.956040268456376,5.409172422818792,0.8374511341418958,3.0,high
6.956040268456376,5.409731704697987,0.8400479336580557,3.0,high
6.956040268456376,5.4102909865771815,0.8427438036536321,3.0,high
6.956040268456376,5.410850268456376,0.8455337718627276,3.0,high
6.956040268456376,5.411409550335571,0.8484113654970507,3.0,high
6.956040268456376,5.411968832214765,0.8513681933124961,3.0,high
6.956040268456376,5.41252811409396,0.8543931914645009,3.0,high
6.956040268456376,5.413087395973155,0.8574713245870316,3.0,high
6.956040268456376,5.413646677852349,0.8605814477065477,3.0,high
6.956040268456376,5.414205959731544,0.8636929447402135,3.0,high
6.956040268456376,5.414765241610739,0.866760720191974,3.0,high
6.956040268456376,5.415324523489933,0.8697182894638023,3.0,high
6.956040268456376,5.415883805369128,0.8724694562241695,3.0,high
6.956040268456376,5.4164430872483225,0.8748810123197024,3.0,high
6.956040268456376,5.417002369127517,0.8767824457593558,3.0,high
6.956040268456376,5.417561651006712,0.8779819172464394,3.0,high
6.956040268456376,5.418120932885906,0.8783040097311405,3.0,high
6.956040268456376,5.418680214765101,0.8776379354661525,3.0,high
6.956040268456376,5.419239496644296,0.8759679617571527,3.0,high
6.956040268456376,5.41979877852349,0.8733675569892563,3.0,high
6.956040268456376,5.420358060402685,0.8699687091820343,3.0,high
6.956040268456376,5.4209173422818795,0.8659307185821663,3.0,high
6.956040268456376,5.421476624161074,0.8614212646061892,3.0,high
6.956040268456376,5.422035906040269,0.8566088644528838,3.0,high
6.956040268456376,5.422595187919463,0.8516612598477178,3.0,high
6.956040268456376,5.423154469798658,0.8467453596793875,3.0,high
6.956040268456376,5.423713751677853,0.842026439711762,3.0,high
6.956040268456376,5.424273033557047,0.8376657150038604,3.0,high
6.956040268456376,5.424832315436242,0.8338161438323866,3.0,high
6.956040268456376,5.4253915973154365,0.8306166937594925,3.0,high
6.956040268456376,5.425950879194631,0.8281855119035606,3.0,high
6.956040268456376,5.426510161073826,0.8266125903941399,3.0,high
6.956040268456376,5.42706944295302,0.8259526346697004,3.0,high
6.956040268456376,5.427628724832215,0.8262189245784124,3.0,high
6.956040268456376,5.42818800671141,0.8273789916893037,3.0,high
6.956040268456376,5.428747288590604,0.8293529046478587,3.0,high
6.956040268456376,5.429306570469799,0.8320148447803328,3.0,high
6.956040268456376,5.4298658523489935,0.8351984563907076,3.0,high
6.956040268456376,5.430425134228188,0.8387061589349842,3.0,high
6.956040268456376,5.430984416107383,0.8423221948751294,3.0,high
6.956040268456376,5.431543697986577,0.8458286423723336,3.0,high
6.956040268456376,5.432102979865772,0.8490229632963064,3.0,high
6.956040268456376,5.432662261744967,0.8517349897520143,3.0,high
6.956040268456376,5.433221543624161,0.8538408139579763,3.0,high
6.956040268456376,5.433780825503356,0.8552711594998101,3.0,high
6.956040268456376,5.434340107382551,0.8560126943761126,3.0,high
6.956040268456376,5.434899389261745,0.8561022682592259,3.0,high
6.956040268456376,5.43545867114094,0.8556156837924904,3.0,high
6.956040268456376,5.4360179530201345,0.8546536796990927,3.0,high
6.956040268456376,5.436577234899329,0.8533279389212214,3.0,high
6.956040268456376,5.437136516778524,0.8517492584282422,3.0,high
6.956040268456376,5.437695798657718,0.8500189775549756,3.0,high
6.956040268456376,5.438255080536913,0.8482238093628369,3.0,high
6.956040268456376,5.438814362416108,0.8464335966816883,3.0,high
6.956040268456376,5.439373644295302,0.8447012444188446,3.0,high
6.956040268456376,5.439932926174497,0.8430640653839436,3.0,high
6.956040268456376,5.4404922080536915,0.8415458986560063,3.0,high
6.956040268456376,5.441051489932886,0.8401595260620196,3.0,high
6.956040268456376,5.441610771812081,0.8389090710610825,3.0,high
6.956040268456376,5.442170053691275,0.8377921928254002,3.0,high
6.956040268456376,5.44272933557047,0.8368019820943715,3.0,high
6.956040268456376,5.443288617449665,0.8359285284020759,3.0,high
6.956040268456376,5.443847899328859,0.8351601672706035,3.0,high
6.956040268456376,5.444407181208054,0.834484437633527,3.0,high
6.956040268456376,5.4449664630872485,0.8338887897089236,3.0,high
6.956040268456376,5.445525744966443,0.833361086042739,3.0,high
6.956040268456376,5.446085026845638,0.8328899365391682,3.0,high
6.956040268456376,5.446644308724832,0.8324649040613772,3.0,high
6.956040268456376,5.447203590604027,0.8320766119724003,3.0,high
6.956040268456376,5.447762872483222,0.8317167796233149,3.0,high
6.956040268456376,5.448322154362416,0.8313782067587459,3.0,high
6.956040268456376,5.448881436241611,0.8310547233377035,3.0,high
6.956040268456376,5.4494407181208055,0.8307411174513692,3.0,high
6.956040268456376,5.45,0.8298492442767029,3.0,high
6.956711409395973,5.366667,0.675954792907469,3.0,high
6.956711409395973,5.367226281879194,0.6762840311085239,3.0,high
6.956711409395973,5.367785563758389,0.6765204379603846,3.0,high
6.956711409395973,5.3683448456375835,0.6767679422955084,3.0,high
6.956711409395973,5.368904127516778,0.677026583652333,3.0,high
6.956711409395973,5.369463409395973,0.6772963900538458,3.0,high
6.956711409395973,5.370022691275167,0.6775773780143626,3.0,high
6.956711409395973,5.370581973154362,0.6778695525567999,3.0,high
6.956711409395973,5.371141255033557,0.6781729072349285,3.0,high
6.956711409395973,5.371700536912751,0.6784874241549708,3.0,high
6.956711409395973,5.372259818791946,0.6788130739911062,3.0,high
6.956711409395973,5.3728191006711405,0.6791498159901019,3.0,high
6.956711409395973,5.373378382550335,0.6794975979608259,3.0,high
6.956711409395973,5.37393766442953,0.6798563562456937,3.0,high
6.956711409395973,5.374496946308724,0.6802260156726926,3.0,high
6.956711409395973,5.375056228187919,0.6806064894884064,3.0,high
6.956711409395973,5.375615510067114,0.680997679274932,3.0,high
6.956711409395973,5.376174791946308,0.7813994748567086,3.0,high
6.956711409395973,5.376734073825503,0.7818117542065806,3.0,high
6.956711409395973,5.377293355704698,0.7822343833643723,3.0,high
6.956711409395973,5.377852637583892,0.7826672163863206,3.0,high
6.956711409395973,5.378411919463087,0.7831100953486596,3.0,high
6.956711409395973,5.3789712013422815,0.7835628504344707,3.0,high
6.956711409395973,5.379530483221476,0.784025300139743,3.0,high
6.956711409395973,5.380089765100671,0.7844972516412403,3.0,high
6.956711409395973,5.380649046979865,0.7849785013763912,3.0,high
6.956711409395973,5.38120832885906,0.7854688358932966,3.0,high
6.956711409395973,5.381767610738255,0.7859680330368339,3.0,high
6.956711409395973,5.382326892617449,0.7864758635451143,3.0,high
6.956711409395973,5.382886174496644,0.7869920931381573,3.0,high
6.956711409395973,5.3834454563758385,0.7875164851882044,3.0,high
6.956711409395973,5.384004738255033,0.7880488040673532,3.0,high
6.956711409395973,5.384564020134228,0.7885888192734825,3.0,high
6.956711409395973,5.385123302013422,0.7891363104388822,3.0,high
6.956711409395973,5.385682583892617,0.7896910733270832,3.0,high
6.956711409395973,5.386241865771812,0.7902529269218082,3.0,high
6.956711409395973,5.386801147651006,0.7908217217071192,3.0,high
6.956711409395973,5.387360429530201,0.7913973492286797,3.0,high
6.956711409395973,5.3879197114093955,0.7919797530129953,3.0,high
6.956711409395973,5.38847899328859,0.7925689409031709,3.0,high
6.956711409395973,5.389038275167785,0.7931649988460865,3.0,high
6.956711409395973,5.389597557046979,0.7937681061371415,3.0,high
6.956711409395973,5.390156838926174,0.7943785520936348,3.0,high
6.956711409395973,5.390716120805369,0.7949967540878529,3.0,high
6.956711409395973,5.391275402684563,0.7956232768249618,3.0,high
6.956711409395973,5.391834684563758,0.7962588526999987,3.0,high
6.956711409395973,5.3923939664429525,0.7969044030129429,3.0,high
6.956711409395973,5.392953248322147,0.7975610597613325,3.0,high
6.956711409395973,5.393512530201342,0.7982301876673263,3.0,high
6.956711409395973,5.394071812080536,0.7989134060306511,3.0,high
6.956711409395973,5.394631093959731,0.7996126099318563,3.0,high
6.956711409395973,5.395190375838926,0.800329990241671,3.0,high
6.956711409395973,5.39574965771812,0.8010680518234989,3.0,high
6.956711409395973,5.396308939597315,0.8018296292471583,3.0,high
6.956711409395973,5.39686822147651,0.8026178992645445,3.0,high
6.956711409395973,5.397427503355704,0.8034363892326675,3.0,high
6.956711409395973,5.397986785234899,0.8042889806081741,3.0,high
6.956711409395973,5.3985460671140935,0.8051799065831853,3.0,high
6.956711409395973,5.399105348993288,0.8061137428879617,3.0,high
6.956711409395973,5.399664630872483,0.8070953907569391,3.0,high
6.956711409395973,5.400223912751677,0.8081300510480933,3.0,high
6.956711409395973,5.400783194630872,0.8092231885304457,3.0,high
6.956711409395973,5.401342476510067,0.8103804854223249,3.0,high
6.956711409395973,5.401901758389261,0.8116077833884201,3.0,high
6.956711409395973,5.402461040268456,0.8129110134043112,3.0,high
6.956711409395973,5.4030203221476505,0.8142961131923478,3.0,high
6.956711409395973,5.403579604026845,0.815768932344497,3.0,high
6.956711409395973,5.40413888590604,0.8173351257984267,3.0,high
6.956711409395973,5.404698167785234,0.8190000370410573,3.0,high
6.956711409395973,5.405257449664429,0.8207685732916712,3.0,high
6.956711409395973,5.405816731543624,0.8226450759615258,3.0,high
6.956711409395973,5.406376013422818,0.82463319087077,3.0,high
6.956711409395973,5.406935295302013,0.8267357439560956,3.0,high
6.956711409395973,5.4074945771812075,0.8289546293903676,3.0,high
6.956711409395973,5.408053859060402,0.8312907179273024,3.0,high
6.956711409395973,5.408613140939597,0.8337437935094145,3.0,high
6.956711409395973,5.409172422818792,0.8363125251668144,3.0,high
6.956711409395973,5.409731704697987,0.8389944781383964,3.0,high
6.956711409395973,5.4102909865771815,0.8417861617366726,3.0,high
6.956711409395973,5.410850268456376,0.8446830999847541,3.0,high
6.956711409395973,5.411409550335571,0.8476798919692365,3.0,high
6.956711409395973,5.411968832214765,0.8507701985908445,3.0,high
6.956711409395973,5.41252811409396,0.853946545777104,3.0,high
6.956711409395973,5.413087395973155,0.8571997637261755,3.0,high
6.956711409395973,5.413646677852349,0.8605177766597669,3.0,high
6.956711409395973,5.414205959731544,0.863883304234222,3.0,high
6.956711409395973,5.414765241610739,0.8672698240305128,3.0,high
6.956711409395973,5.415324523489933,0.8706348974539078,3.0,high
6.956711409395973,5.415883805369128,0.8739098384618147,3.0,high
6.956711409395973,5.4164430872483225,0.8769852915453658,3.0,high
6.956711409395973,5.417002369127517,0.8796951543274072,3.0,high
6.956711409395973,5.417561651006712,0.8818090010929933,3.0,high
6.956711409395973,5.418120932885906,0.8830545453624177,3.0,high
6.956711409395973,5.418680214765101,0.8831884005631192,3.0,high
6.956711409395973,5.419239496644296,0.882088398324443,3.0,high
6.956711409395973,5.41979877852349,0.8797938964215379,3.0,high
6.956711409395973,5.420358060402685,0.8764644848266334,3.0,high
6.956711409395973,5.4209173422818795,0.872309685101371,3.0,high
6.956711409395973,5.421476624161074,0.8675424353128851,3.0,high
6.956711409395973,5.422035906040269,0.8623628612869316,3.0,high
6.956711409395973,5.422595187919463,0.8569577708356302,3.0,high
6.956711409395973,5.423154469798658,0.8515041450795104,3.0,high
6.956711409395973,5.423713751677853,0.8461715039978088,3.0,high
6.956711409395973,5.424273033557047,0.8411217733744838,3.0,high
6.956711409395973,5.424832315436242,0.8365067405787714,3.0,high
6.956711409395973,5.4253915973154365,0.8324636413205069,3.0,high
6.956711409395973,5.425950879194631,0.8291095422701074,3.0,high
